,published_at,channel,title,duration,caption,licensed_content,projection,trend_time_hours,weekday,hours_until_trend,likes_growth,likes_growth/hour,first_rank,best_rank,views_growth,views_growth/hour,views_cleaned,likes_cleaned,dislikes_cleaned,comments_cleaned,category_name,duration_category,day_of_week
7408,2021-11-04 13:00:07+00:00,EliasN97,"CL STADION VLOG - LEIPZIG VS PSG🏟😍 ft. Henrichs, Werner, Anders, Leeroy & Umut🔥",1576,False,True,rectangular,60.99666666666667,4,11.069166666666666,14931.0,244.78386797092736,1,1,226260,3709.383026394885,502855,52741.0,270.0,756.0,Gaming,25-30 min,Thursday
7415,2021-11-04 11:59:52+00:00,Paluten,Ich fahre den NEUEN Mercedes AMG One (+1000PS) | Forza Horizon 5,732,False,True,rectangular,18.346666666666668,4,12.073333333333334,6092.0,332.0494186046511,8,7,73203,3989.989098837209,328194,44151.0,412.0,1438.0,Gaming,10-15 min,Thursday
7422,2021-11-04 07:33:28+00:00,VNDER,UPDATE bereits JETZT VERFÜGBAR! » So schaltet ihr das Cafe frei! ☕ Animal Crossing New Horizons 🌴,212,False,False,rectangular,12.64638888888889,4,16.51361111111111,104.0,8.223691435851253,15,15,3329,263.23719990335405,46592,3170.0,29.0,677.0,Gaming,0-5 min,Thursday
7424,2021-11-03 11:29:41+00:00,Broski,7 Tore Festival 😍 BAYERN MÜNCHEN vs BENFICA Stadion Vlog 🔥,1684,False,True,rectangular,18.34638888888889,4,36.57666666666667,351.0,19.131830363226186,17,15,6104,332.70852574681663,113628,11505.0,88.0,322.0,Gaming,25-30 min,Wednesday
7439,2021-11-03 15:00:02+00:00,SparkofPhoenix,Finale Servertour! Pogwarts & alle Bases! - Minecraft Craft Attack 8 #267,2208,False,True,rectangular,16.93,4,33.07083333333333,550.0,32.486709982279976,32,32,7294,430.8328411104548,60807,5384.0,33.0,308.0,Gaming,35-40 min,Wednesday
7447,2021-11-04 07:00:08+00:00,Forza,Forza Horizon 5 - Official Launch Trailer,118,False,False,rectangular,11.64638888888889,4,17.069166666666668,796.0,68.3473656593603,40,37,27630,2372.4091873971424,210544,16744.0,134.0,1703.0,Gaming,0-5 min,Thursday
7482,2021-11-04 13:45:11+00:00,BANDAI NAMCO Europe,ELDEN RING - Gameplay Preview,1256,True,True,rectangular,44.05027777777778,4,27.264722222222222,37596.0,853.4792944930351,13,13,1308753,29710.436937590253,4909426,245248.0,3300.0,23152.0,Gaming,20-25 min,Thursday
7497,2021-11-04 13:00:33+00:00,Papaplatte Gaming,SQUID GAME MIT ZUSCHAUERN,802,False,True,rectangular,19.966944444444444,4,28.00861111111111,981.0,49.13120296044852,37,36,20267,1015.027615086045,110883,10188.0,236.0,122.0,Gaming,10-15 min,Thursday
7498,2021-11-04 14:00:11+00:00,BrotatoGang,WIR BRINGEN DEN JUNGS DEN BACKFLIP BEI!,648,False,True,rectangular,19.966944444444444,4,27.014722222222222,782.0,39.164730596402386,38,36,20708,1037.1141191691825,83597,5562.0,42.0,102.0,Gaming,10-15 min,Thursday
7504,2021-10-23 09:02:18+00:00,Memory Hunter,The Squad #shorts,52,False,True,rectangular,3.816666666666667,4,321.3963888888889,141.0,36.943231441048034,45,45,21547,5645.5021834061135,603537,31867.0,817.0,211.0,Gaming,0-5 min,Saturday
7523,2021-11-05 16:00:19+00:00,SAD-ist,"""Ozymandias"" | Dream SMP Animation",75,False,True,rectangular,24.066666666666666,5,20.996111111111112,27962.0,1161.8559556786704,27,24,278893,11588.351800554017,1171036,255563.0,955.0,11735.0,Gaming,0-5 min,Friday
7532,2021-11-05 12:25:04+00:00,Paluten,Im PORSCHE Taycan mit über 430km/h über die AUTOBAHN! | Forza Horizon 5,770,False,True,rectangular,5.283055555555555,5,24.58388888888889,1259.0,238.30905936169094,50,49,24507,4638.792786161207,305826,44231.0,267.0,1060.0,Gaming,10-15 min,Friday
7535,2021-11-06 08:00:12+00:00,SparkofPhoenix,"Craft Attack 9 Start! 50 Youtuber, eigene INSEL & 1.18 Welt! - Minecraft Craft Attack 9 #01",3089,False,True,rectangular,62.05027777777778,5,13.114444444444445,6531.0,105.25335637319199,1,1,104269,1680.3953782998553,213180,20149.0,164.0,472.0,Gaming,50+ min,Saturday
7538,2021-11-06 08:00:10+00:00,Fabo,Das BESTE EQUIP nach 5 STUNDEN in CRAFT ATTACK 9,512,False,True,rectangular,37.26694444444445,5,13.115,1205.0,32.33428492631987,8,8,17769,476.8032438637159,60447,6410.0,41.0,105.0,Gaming,5-10 min,Saturday
7539,2021-11-06 08:15:01+00:00,StegiTrash,BastiGHG und ich werden in CRAFT ATTACK 9 verfolgt! FOLGE 1,519,False,True,rectangular,42.41694444444445,5,12.8675,1765.0,41.61072946477102,9,7,30174,711.3666577167144,80236,6584.0,32.0,156.0,Gaming,5-10 min,Saturday
7542,2021-11-06 08:00:13+00:00,Crocodileandy,Ein vielversprechender Anfang🔨 Craft Attack 9 #01,1111,False,True,rectangular,28.55027777777778,5,13.114166666666666,680.0,23.81763166343974,18,17,12899,451.79945709810175,45721,5222.0,21.0,361.0,Gaming,15-20 min,Saturday
7545,2021-11-06 08:00:14+00:00,Gamerstime,Unser MINECRAFT CRAFT ATTACK 9 START ist zu HEFTIG!,718,False,True,rectangular,15.95,5,13.114166666666666,256.0,16.050156739811914,30,29,3706,232.3510971786834,34003,3685.0,34.0,165.0,Gaming,10-15 min,Saturday
7566,2021-11-06 18:15:02+00:00,Grian,Hermitcraft 8: Episode 20 - BOAT THEM!,1325,False,True,rectangular,23.25027777777778,6,18.83416666666667,24546.0,1055.72932223032,25,21,562319,24185.474486565272,2106697,150632.0,758.0,9430.0,Gaming,20-25 min,Saturday
7576,2021-11-06 13:59:55+00:00,FitMC,"2b2t's Final ""Nether Water"" is Gone",715,False,True,rectangular,12.583333333333334,6,23.086111111111112,7363.0,585.1390728476821,49,43,159333,12662.225165562913,704202,49963.0,469.0,2659.0,Gaming,10-15 min,Saturday
7577,2021-11-07 09:00:12+00:00,Mexify,Ich gebe FREMDEN MENSCHEN meine 20.000€ KREDITKARTE...,614,False,True,rectangular,38.43361111111111,0,16.680833333333332,6301.0,163.94504231683783,3,3,65486,1703.8732012633618,256937,31613.0,279.0,2181.0,Gaming,10-15 min,Sunday
7579,2021-11-07 09:00:08+00:00,Broski,Als VIP beim Manchester Derby 🤩 Manchester United vs Manchester City Stadion Vlog 🔥,1400,False,True,rectangular,21.41722222222222,0,16.681944444444444,1744.0,81.42979429846179,7,6,18445,861.2227957770226,108573,18727.0,90.0,279.0,Gaming,20-25 min,Sunday
7582,2021-11-07 10:15:01+00:00,Fabo,WITHER in REWIS HAUS = BAN ??? (Craft Attack 9),687,False,True,rectangular,37.46666666666667,0,15.434166666666666,673.0,17.962633451957295,10,8,11920,318.1494661921708,70923,6901.0,167.0,157.0,Gaming,10-15 min,Sunday
7594,2021-11-07 19:00:12+00:00,MrBeast Gaming,"100,000 Player Building Challenge!",520,False,True,rectangular,48.45055555555555,0,15.3975,185286.0,3824.228595016684,7,7,4859645,100301.12027152539,10270512,547491.0,9154.0,29220.0,Gaming,5-10 min,Sunday
7601,2021-11-07 18:05:08+00:00,The Game Theorists,Game Theory: You KILLED the Planet! (Subnautica) #TeamSeas,1133,False,True,rectangular,11.783333333333333,0,18.265555555555554,16375.0,1389.6746817538897,28,27,274363,23283.988684582746,1661927,119783.0,4261.0,11414.0,Gaming,15-20 min,Sunday
7613,2021-11-07 16:00:06+00:00,HandOfBlood,Innerlich tot | 3 schäbige Horrorspiele,1086,False,True,rectangular,48.2,0,26.33277777777778,10353.0,214.79253112033194,4,4,190742,3957.302904564315,562756,48717.0,401.0,1370.0,Gaming,15-20 min,Sunday
7617,2021-11-07 14:00:01+00:00,REWI GAMING,ER spawnt WITHER in meiner BASE & ich verboxe meinen Bildschirm - CraftAttack 9,732,False,True,rectangular,16.833333333333332,0,28.33416666666667,327.0,19.425742574257427,32,30,9316,553.4257425742575,54581,5440.0,115.0,172.0,Gaming,10-15 min,Sunday
7618,2021-11-07 09:00:05+00:00,Wichtiger,ICH habe 100 TAGE in CRAFT ATTACK 9 überlebt & DAS ist passiert!,615,False,True,rectangular,16.833333333333332,0,33.33305555555555,287.0,17.049504950495052,33,33,5719,339.74257425742576,41085,6576.0,74.0,275.0,Gaming,10-15 min,Sunday
7632,2021-11-08 15:06:23+00:00,BastiGHG,LEVEL = BORDER (MEINE BESTE XXXL FARM?),1853,False,True,rectangular,23.666944444444443,1,20.078055555555554,7037.0,297.33453832701497,12,12,115822,4893.829884625768,463227,45346.0,225.0,2534.0,Gaming,30-35 min,Monday
7634,2021-11-08 12:00:33+00:00,Fabo,100€ von TRYMACS + REWI TÖTET TRYMACS mit meinem STUFF (Craft Attack 9),720,False,True,rectangular,12.000277777777777,1,23.17527777777778,505.0,42.08235920464804,16,16,7871,655.90148376195,61817,5737.0,34.0,76.0,Gaming,10-15 min,Monday
7639,2021-11-08 09:01:54+00:00,Brawl Stars,Brawl Stars Animation: Season 9 - #Brawlywood!,88,False,True,rectangular,4.933055555555556,1,26.153055555555557,1882.0,381.5079677909792,33,33,223166,45238.89858663213,1597957,106663.0,1131.0,3987.0,Gaming,0-5 min,Monday
7642,2021-11-08 14:30:03+00:00,Tango Tek,I Retaliate with BEDROCK! - Hermitcraft 8: #17,1440,False,True,rectangular,4.933055555555556,1,20.683888888888887,908.0,184.0644180415564,40,40,16448,3334.241792893744,340291,24975.0,139.0,1097.0,Gaming,20-25 min,Monday
7643,2021-11-08 16:33:27+00:00,Skip the Tutorial,47 Minecraft Item Facts You Possibly Didn't Know,865,False,True,rectangular,16.583333333333332,1,18.627222222222223,27916.0,1683.3768844221106,45,45,529468,31927.718592964826,1848806,121733.0,1759.0,2104.0,Gaming,10-15 min,Monday
7659,2021-11-08 18:01:27+00:00,LOGO,Ich wurde 5 Tage in Minecraft gejagt und das ist passiert!,652,False,True,rectangular,18.716944444444444,1,22.110277777777778,466.0,24.897226221041542,43,42,7707,411.7659280806162,24370,3206.0,39.0,97.0,Gaming,10-15 min,Monday
7662,2021-11-08 22:56:52+00:00,LazarBeam,1v1ing EVERY YOUTUBER (ksi/beast/tommy),1087,False,True,rectangular,18.3,1,17.60361111111111,48963.0,2675.5737704918033,48,37,1002762,54795.73770491803,2805929,207184.0,1824.0,7634.0,Gaming,15-20 min,Monday
7663,2021-11-09 05:00:07+00:00,Smexy,MID ICON in BABY SBC! + WIR ZIEHEN DEN BESTEN in 30x GARANTIERTEN BABY ICON PACKS in FIFA 22,1210,False,True,rectangular,25.316666666666666,1,12.215833333333334,936.0,36.97169190256748,29,11,20304,802.0013166556945,62857,5957.0,72.0,272.0,Gaming,20-25 min,Tuesday
7665,2021-11-09 12:11:00+00:00,Wakez,FIFA 22: ADEYEMI BVB TRANSFER Squad Builder Battle 🔥🔥 Tisi Schubech vs Wakez !!,899,False,True,rectangular,41.20055555555555,1,6.384444444444444,4738.0,114.9984493197233,4,4,79354,1926.0419897250576,126615,11139.0,170.0,255.0,Gaming,10-15 min,Tuesday
7668,2021-11-08 20:29:10+00:00,D u F i X,"Ich spiele POPPY PLAYTIME, damit ihr aufhört danach zu fragen",773,False,True,rectangular,41.20027777777778,1,22.081666666666667,1481.0,35.94635958495425,18,12,40406,980.721543139542,79379,5540.0,44.0,381.0,Gaming,10-15 min,Monday
7680,2021-11-09 16:00:01+00:00,Dead by Daylight,Dead by Daylight | Portrait of a Murder | Announcement Trailer,60,False,False,rectangular,24.900277777777777,2,18.8675,2252.0,90.44075813522831,17,16,98933,3973.1685277942015,486087,30032.0,392.0,2490.0,Gaming,0-5 min,Tuesday
7683,2021-11-09 15:00:18+00:00,Mexify Games,Das NEUE BESTE AUTO im SPIEL!? | Rocket League mit Fufu,517,False,True,rectangular,7.666666666666667,2,19.86277777777778,329.0,42.91304347826087,23,23,5483,715.1739130434783,37615,3660.0,48.0,89.0,Gaming,5-10 min,Tuesday
7684,2021-11-09 18:15:03+00:00,Grian,Hermitcraft 8: Episode 21 - BIG BOATEM BOAT,1382,False,True,rectangular,14.75,2,16.616944444444446,16333.0,1107.322033898305,25,25,317587,21531.322033898305,1857775,139399.0,733.0,10982.0,Gaming,20-25 min,Tuesday
7686,2021-11-09 12:00:22+00:00,Fabo,XXL MELONEN BIOM + REWI und ICH TROLLEN TRYMACS (Craft Attack 9),688,False,True,rectangular,8.650277777777777,2,22.861666666666668,240.0,27.744773770912946,27,24,4281,494.8974021386597,65346,6182.0,52.0,134.0,Gaming,10-15 min,Tuesday
7691,2021-11-10 12:23:08+00:00,BastiGHG,ICH BAUE EIN ___________ - CRAFT ATTACK 9 HIGHLIGHTS,1495,False,True,rectangular,40.18361111111111,2,6.165277777777778,13401.0,333.49416912644045,1,1,254651,6337.185557959643,405054,40725.0,230.0,1207.0,Gaming,20-25 min,Wednesday
7696,2021-11-10 05:00:10+00:00,Smexy,"""GRATIS"" 100K PACKS AM DONNERSTAG! + WARUM EA?! SEASON 2 - DAS ÄNDERT SICH ALLES in FIFA 22",705,False,True,rectangular,23.566666666666666,2,13.548333333333334,395.0,16.76096181046676,12,7,14842,629.7878359264498,65399,4626.0,64.0,377.0,Gaming,10-15 min,Wednesday
7702,2021-11-10 11:00:08+00:00,SparkofPhoenix,Grundgerüst für die PLANETEN BASE + Timelapse! Netherite & mehr! - Minecraft Craft Attack 9 #10,927,False,True,rectangular,4.500277777777778,2,7.5488888888888885,710.0,157.76803900993767,27,27,16862,3746.8798222331952,49344,4239.0,30.0,246.0,Gaming,15-20 min,Wednesday
7703,2021-11-10 08:00:01+00:00,Judo Sloth Gaming,3 Star the October Qualifier Challenge (Clash of Clans),198,False,True,rectangular,17.216944444444444,2,10.550833333333333,4109.0,238.6602345880189,28,22,164509,9555.063648537456,380508,17129.0,300.0,835.0,Gaming,0-5 min,Wednesday
7707,2021-11-09 11:29:02+00:00,Eligella,ELI REAGIERT AUF LUSTIGE UND CRINGE TIKTOKS #10😂🔥 | ELIGELLA,871,False,True,rectangular,17.216944444444444,2,31.067222222222224,815.0,47.337087171875254,36,36,15051,874.1969313176619,141694,13965.0,57.0,77.0,Gaming,10-15 min,Tuesday
7709,2021-11-09 17:00:07+00:00,simfinity,Ihre neue Villa in Del Sol Valley - Die Sims 4 Gold Digger Part 12 | simfinity,2401,False,True,rectangular,9.366944444444444,2,25.549166666666668,239.0,25.515257554639543,39,35,9088,970.2203374751639,64478,5141.0,29.0,645.0,Gaming,40-45 min,Tuesday
7712,2021-11-09 14:00:10+00:00,BrotatoGang,NINJA PARKOUR TRAMPOLIN CHALLENGE !!,705,False,True,rectangular,17.216944444444444,2,28.548333333333332,249.0,14.462496571529986,44,41,7046,409.24799535341475,56898,4378.0,37.0,62.0,Gaming,10-15 min,Tuesday
7715,2021-11-09 12:56:41+00:00,Braxic,Ich STREAMSNIPE HEIMLICH das Fortnite TURNIER von WANNABE (eskaliert) 😂,993,False,True,rectangular,0.3333333333333333,2,32.49,32.0,96.0,49,49,728,2184.0,79787,7116.0,64.0,264.0,Gaming,15-20 min,Tuesday
7732,2021-11-10 15:00:38+00:00,Mexify Games,"SQUID GAME mit ZOMBEY, MAUDADO und FUFU",611,False,True,rectangular,13.866944444444444,3,20.773888888888887,649.0,46.801947076380685,18,18,13747,991.3503335269727,59537,4635.0,70.0,92.0,Gaming,10-15 min,Wednesday
7733,2021-11-10 15:00:22+00:00,VaatiVidya,A Magical First Playthrough of ELDEN RING,1799,False,True,rectangular,23.783333333333335,3,20.778333333333332,10111.0,425.12964260686755,19,19,318053,13372.936229852838,1222740,66023.0,765.0,7231.0,Gaming,25-30 min,Wednesday
7746,2021-11-10 14:15:00+00:00,PearlescentMoon,Hermitcraft S8: Episode 14 - LLAMA GOOD TIME,2189,False,True,rectangular,6.333055555555555,3,21.53472222222222,1312.0,207.16698100793894,46,44,18013,2844.282643975613,226951,21759.0,75.0,2006.0,Gaming,35-40 min,Wednesday
7760,2021-11-10 15:02:13+00:00,Iron Pineapple,I played Elden Ring for 30 hours... my thoughts,1501,False,True,rectangular,17.433333333333334,3,27.0975,4831.0,277.11281070745696,34,31,125850,7218.929254302103,668759,46704.0,477.0,5224.0,Gaming,25-30 min,Wednesday
7761,2021-11-10 12:00:20+00:00,Wichtiger,Der HEFTIGSTE KAMPF jemals in CRAFT ATTACK (200€),818,False,True,rectangular,17.433333333333334,3,30.128888888888888,240.0,13.766730401529637,35,34,5072,290.93690248565963,27256,3580.0,159.0,290.0,Gaming,10-15 min,Wednesday
7766,2021-11-10 14:00:21+00:00,REWI GAMING,TRYMACS zahlt mir 100€ für mein MINECRAFT GRUNDSTÜCK- CraftAttack 9!,701,False,True,rectangular,3.1333333333333333,3,28.128611111111113,89.0,28.404255319148938,41,41,1997,637.3404255319149,53053,5281.0,80.0,161.0,Gaming,10-15 min,Wednesday
7771,2021-11-10 14:01:44+00:00,StegiTrash,BastiGHG du kannst stolz auf mich sein! CRAFT ATTACK 9,625,False,True,rectangular,16.600277777777777,3,28.105555555555554,267.0,16.08406820501665,49,47,4379,263.7907665534379,41482,5214.0,12.0,1086.0,Gaming,10-15 min,Wednesday
7775,2021-11-10 18:49:06+00:00,Keralis,Hermitcraft 8 | Ep.9: ANTI BOATEM DEFENCE FORCE!,1860,False,True,rectangular,15.933333333333334,3,23.983055555555556,1335.0,83.7866108786611,50,45,35267,2213.410041841004,275354,19764.0,172.0,1272.0,Gaming,30-35 min,Wednesday
7786,2021-11-11 14:00:01+00:00,impulseSV,Hermitcraft 8 | Ep 29: Connecting to the Boatem GIGA Base!,1370,False,True,rectangular,6.166944444444445,4,20.750833333333333,1267.0,205.45020494572316,26,26,28416,4607.792441781901,510051,32322.0,223.0,1468.0,Gaming,20-25 min,Thursday
7827,2021-11-12 12:22:10+00:00,FeelFIFA,ENDLICH DAS COMEBACK😱🔥 FIFA 22 : ICON WER BIN ICH ?!,847,False,True,rectangular,3.4002777777777777,4,5.965,759.0,223.21705742994854,23,22,17629,5184.576423494813,52069,5236.0,85.0,110.0,Gaming,10-15 min,Friday
7844,2021-11-12 12:45:01+00:00,Genshin Impact,"Version 2.3 ""Shadows Amidst Snowstorms"" Trailer | Genshin Impact",276,True,False,rectangular,31.933611111111112,5,22.734166666666667,17635.0,552.2394551195623,22,22,421350,13194.561633945425,2241465,203101.0,986.0,14596.0,Gaming,0-5 min,Friday
7845,2021-11-12 20:47:58+00:00,Technoblade,TECHNO MERCH DROPS TODAY,3286,False,False,rectangular,31.933888888888887,5,14.685,21784.0,682.1593222108175,23,22,433858,13586.131069396844,1520636,151131.0,658.0,4441.0,Gaming,50+ min,Friday
7846,2021-11-12 16:00:13+00:00,Genshin Impact,Version 2.3 Special Program｜Genshin Impact,2364,True,False,rectangular,31.933333333333334,5,19.48111111111111,14356.0,449.5615866388309,25,19,329928,10331.7745302714,1248125,97445.0,944.0,5192.0,Gaming,35-40 min,Friday
7857,2021-11-13 10:00:04+00:00,Mexify Games,Das GRÖßTE NERF BATTLE der WELT!,857,False,True,rectangular,39.867222222222225,5,8.566666666666666,2048.0,51.37052159250846,11,8,42641,1069.5753961065202,82601,7116.0,145.0,165.0,Gaming,10-15 min,Saturday
7858,2021-11-13 11:00:05+00:00,SparkofPhoenix,Er wohnt UNTER dem Digda und spielt zum ersten Mal Minecraft! - Minecraft Craft Attack 9 #17,1082,False,True,rectangular,4.983611111111111,5,7.566388888888889,421.0,84.47689649406388,17,17,12188,2445.6161863887187,54555,4217.0,24.0,85.0,Gaming,15-20 min,Saturday
7861,2021-11-13 09:00:22+00:00,SecondTry,😈🤯 HEFTIGES MINDGAME mit ZWEI MINER?! | Der SPIEGEL macht in CLASH MINI noch MEHR SPAß?!,941,False,True,rectangular,4.983333333333333,5,9.561944444444444,557.0,111.77257525083611,24,24,13825,2774.247491638796,81650,5851.0,52.0,75.0,Gaming,15-20 min,Saturday
7865,2021-11-13 10:01:03+00:00,NQRMAN,JEDER CHUNK = 1 BLOCK in Minecraft CRAFT ATTACK 9,1049,False,True,rectangular,1.25,5,8.550555555555556,314.0,251.2,32,32,3506,2804.8,45422,7802.0,35.0,279.0,Gaming,15-20 min,Saturday
7868,2021-11-13 09:59:12+00:00,Paluten,So bekommt man das schnellste Auto im Spiel kostenlos | Forza Horizon 5,743,False,True,rectangular,24.583333333333332,5,8.848055555555556,5462.0,222.18305084745765,49,38,112647,4582.250847457627,267804,22130.0,206.0,1082.0,Gaming,10-15 min,Saturday
7872,2021-11-13 16:00:10+00:00,Brawl Stars,Brawl Stars: Brawl Talk - It's NOT Club Wars! 😱,505,True,True,rectangular,52.06722222222222,6,19.398055555555555,59502.0,1142.7919036288558,1,1,3027865,58152.996660300254,8899847,545419.0,9084.0,31974.0,Gaming,5-10 min,Saturday
7876,2021-11-13 16:34:55+00:00,Loic Suberville,French Letters Are Useless,59,False,True,rectangular,24.48361111111111,6,18.819166666666668,19114.0,780.6854925630524,29,19,252033,10293.947198239186,444845,40146.0,612.0,331.0,Gaming,0-5 min,Saturday
7878,2021-11-13 18:00:00+00:00,Luke TheNotable,How Strong Is Luke TheNotable?,1276,False,True,rectangular,23.683611111111112,6,17.40138888888889,17437.0,736.2475223138363,38,32,419363,17706.885915013896,1136036,70840.0,1373.0,11613.0,Gaming,20-25 min,Saturday
7886,2021-11-14 08:00:00+00:00,SparkofPhoenix,Trymacs Farm ist illegal/verboten! Server stürzt FAST ab! - Minecraft Craft Attack 9 #18,1594,False,True,rectangular,20.63361111111111,6,11.434444444444445,868.0,42.067285039242876,13,13,26106,1265.2172157079199,115051,6869.0,76.0,143.0,Gaming,25-30 min,Sunday
7908,2021-11-14 16:00:19+00:00,HandOfBlood,Ich gründe ein E-Sport Team,927,False,True,rectangular,49.63361111111111,0,19.895833333333332,15110.0,304.4308012603467,7,7,241446,4864.566462018905,610601,57693.0,854.0,2635.0,Gaming,15-20 min,Sunday
